	1	2
1209	6346.0	6459.0
1210	6432.0	6414.0
1211	6380.0	6399.0
1212	6405.0	6416.0
1213	6281.0	6332.0
1214	6146.0	6305.0
1215	6379.0	6384.0
1216	6379.0	6351.0
1217	6384.0	6285.0
1218	6353.0	6250.0
1219	6391.0	6211.0
1220	6287.0	6240.0
1221	6202.0	6274.0
1222	6251.0	6303.0
1223	6306.0	6401.0
1224	6366.0	6370.0
1225	6307.0	6274.0
1226	6391.0	6469.0
1227	6187.0	6258.0
1228	6340.0	6231.0
1229	6144.0	6348.0
1230	6189.0	6284.0
1231	6133.0	6266.0
1232	6131.0	6268.0
1233	6257.0	6169.0
1234	6227.0	6264.0
1235	6125.0	6232.0
1236	6182.0	6333.0
1237	6218.0	6178.0
1238	6187.0	6212.0
1239	6234.0	6148.0
1240	6189.0	6142.0
1241	6213.0	6215.0
1242	6112.0	6307.0
1243	5904.0	6199.0
1244	6152.0	6249.0
1245	5998.0	6240.0
1246	5979.0	6136.0
1247	6042.0	6126.0
1248	6035.0	6279.0
1249	6151.0	6213.0
1250	6044.0	5930.0
1251	5920.0	6127.0
1252	6020.0	6043.0
1253	6049.0	6027.0
1254	5954.0	6074.0
1255	6045.0	5950.0
1256	5924.0	5932.0
1257	6070.0	6018.0
1258	5887.0	5992.0
1259	6146.0	6017.0
1260	5984.0	6006.0
1261	6090.0	5876.0
1262	5927.0	5888.0
1263	5954.0	5777.0
1264	5999.0	5875.0
1265	6095.0	5810.0
1266	5951.0	5996.0
1267	5754.0	5931.0
1268	5969.0	5900.0
1269	5832.0	6018.0
1270	5837.0	5789.0
1271	5786.0	5922.0
1272	5773.0	5856.0
1273	5862.0	5828.0
1274	5607.0	5841.0
1275	5868.0	6029.0
1276	5966.0	5841.0
1277	5756.0	5853.0
1278	5808.0	5884.0
1279	5770.0	5792.0
1280	5685.0	5736.0
1281	5721.0	5787.0
1282	5856.0	5747.0
1283	5786.0	5743.0
1284	5608.0	5783.0
1285	5764.0	5678.0
1286	5839.0	5804.0
1287	5878.0	5691.0
1288	5651.0	5642.0
1289	5716.0	5727.0
1290	5722.0	5662.0
1291	5693.0	5709.0
1292	5694.0	5716.0
1293	5761.0	5705.0
1294	5635.0	5675.0
1295	5705.0	5731.0
1296	5668.0	5707.0
1297	5715.0	5583.0
1298	5704.0	5799.0
1299	5618.0	5680.0
1300	5549.0	5566.0
1301	5677.0	5607.0
1302	5735.0	5604.0
1303	5622.0	5738.0
1304	5547.0	5672.0
1305	5592.0	5684.0
1306	5679.0	5632.0
1307	5484.0	5589.0
1308	5569.0	5602.0
1309	5681.0	5690.0
1310	5525.0	5576.0
1311	5567.0	5600.0
1312	5610.0	5675.0
1313	5618.0	5571.0
1314	5570.0	5492.0
1315	5562.0	5687.0
1316	5538.0	5573.0
1317	5560.0	5524.0
1318	5442.0	5510.0
1319	5472.0	5624.0
1320	5510.0	5535.0
1321	5546.0	5449.0
1322	5597.0	5451.0
1323	5391.0	5403.0
1324	5488.0	5309.0
1325	5469.0	5597.0
1326	5401.0	5569.0
1327	5527.0	5519.0
1328	5512.0	5606.0
1329	5473.0	5398.0
1330	5406.0	5507.0
1331	5415.0	5386.0
1332	5340.0	5515.0
1333	5403.0	5490.0
1334	5368.0	5343.0
1335	5401.0	5344.0
1336	5411.0	5412.0
1337	5509.0	5366.0
1338	5459.0	5420.0
1339	5249.0	5419.0
1340	5441.0	5322.0
1341	5314.0	5224.0
1342	5387.0	5306.0
1343	5346.0	5309.0
1344	5342.0	5279.0
1345	5384.0	5369.0
1346	5385.0	5312.0
1347	5313.0	5281.0
1348	5389.0	5258.0
1349	5089.0	5172.0
1350	5221.0	5326.0
1351	5231.0	5170.0
1352	5310.0	5316.0
1353	5192.0	5193.0
1354	5230.0	5343.0
1355	5210.0	5355.0
1356	5185.0	5219.0
1357	5270.0	5192.0
1358	5290.0	5287.0
1359	5237.0	5117.0
1360	5046.0	5230.0
1361	5277.0	5142.0
1362	5257.0	5239.0
1363	5222.0	5219.0
1364	5035.0	5185.0
1365	5295.0	5138.0
1366	5389.0	5228.0
1367	5206.0	5139.0
1368	5104.0	5158.0
1369	5161.0	5013.0
1370	5194.0	5216.0
1371	4978.0	5112.0
1372	5017.0	5109.0
1373	5106.0	5250.0
1374	5180.0	5172.0
1375	5216.0	5280.0
1376	5017.0	5164.0
1377	5182.0	5134.0
1378	5162.0	5108.0
1379	5014.0	5129.0
1380	5149.0	4987.0
1381	5196.0	5039.0
1382	5223.0	5123.0
1383	5034.0	5075.0
1384	4910.0	5142.0
1385	5003.0	4935.0
1386	5060.0	5031.0
1387	5053.0	5085.0
1388	5060.0	5109.0
1389	4990.0	4916.0
1390	4969.0	4997.0
1391	4987.0	4877.0
1392	5045.0	5215.0
1393	5154.0	5017.0
1394	5109.0	4992.0
1395	5009.0	5033.0
1396	5142.0	4967.0
1397	4877.0	4987.0
1398	4938.0	4997.0
1399	4938.0	4842.0
1400	4995.0	4946.0
1401	4919.0	4983.0
1402	5027.0	5082.0
1403	4937.0	5023.0
1404	5081.0	5138.0
1405	4881.0	4999.0
1406	4845.0	4802.0
1407	4907.0	4881.0
1408	5002.0	4850.0
1409	4758.0	4791.0
1410	4913.0	4798.0
1411	4857.0	4877.0
1412	4759.0	4921.0
1413	4800.0	4808.0
1414	4846.0	4865.0
1415	4895.0	4797.0
1416	4723.0	4884.0
1417	4896.0	4795.0
1418	4859.0	4833.0
1419	4798.0	4794.0
1420	4850.0	4864.0
1421	4846.0	4805.0
1422	4876.0	4831.0
1423	4803.0	4817.0
1424	4813.0	4775.0
1425	4784.0	4831.0
1426	4748.0	4661.0
1427	4741.0	4756.0
1428	4730.0	4680.0
1429	4655.0	4744.0
1430	4571.0	4779.0
1431	4754.0	4730.0
1432	4710.0	4697.0
1433	4731.0	4738.0
1434	4640.0	4584.0
1435	4670.0	4768.0
1436	4691.0	4657.0
1437	4715.0	4685.0
1438	4566.0	4599.0
1439	4508.0	4639.0
1440	4731.0	4634.0
1441	4661.0	4635.0
1442	4640.0	4675.0
1443	4668.0	4667.0
1444	4639.0	4646.0
1445	4562.0	4690.0
1446	4580.0	4525.0
1447	4606.0	4718.0
1448	4636.0	4699.0
1449	4501.0	4630.0
1450	4728.0	4590.0
1451	4619.0	4714.0
1452	4610.0	4636.0
1453	4589.0	4449.0
1454	4462.0	4665.0
1455	4547.0	4505.0
1456	4585.0	4622.0
1457	4493.0	4604.0
1458	4612.0	4615.0
1459	4584.0	4559.0
1460	4593.0	4503.0
1461	4646.0	4692.0
1462	4502.0	4630.0
1463	4553.0	4500.0
1464	4507.0	4661.0
1465	4461.0	4521.0
1466	4487.0	4574.0
1467	4561.0	4452.0
1468	4575.0	4524.0
1469	4522.0	4375.0
1470	4392.0	4455.0
1471	4531.0	4411.0
1472	4472.0	4607.0
1473	4488.0	4425.0
1474	4373.0	4545.0
1475	4337.0	4431.0
1476	4356.0	4448.0
1477	4419.0	4513.0
1478	4467.0	4478.0
1479	4382.0	4446.0
1480	4343.0	4510.0
1481	4501.0	4492.0
1482	4412.0	4463.0
1483	4567.0	4498.0
1484	4408.0	4381.0
1485	4536.0	4503.0
1486	4342.0	4450.0
1487	4384.0	4305.0
1488	4362.0	4411.0
1489	4370.0	4406.0
1490	4459.0	4564.0
1491	4351.0	4420.0
1492	4382.0	4418.0
1493	4358.0	4491.0
1494	4410.0	4301.0
1495	4375.0	4384.0
1496	4370.0	4391.0
1497	4358.0	4425.0
1498	4298.0	4317.0
1499	4257.0	4398.0
1500	4341.0	4408.0
1501	4323.0	4321.0
1502	4307.0	4268.0
1503	4290.0	4358.0
1504	4404.0	4300.0
1505	4352.0	4313.0
1506	4289.0	4277.0
1507	4281.0	4254.0
1508	4386.0	4311.0
1509	4287.0	4395.0
1510	4238.0	4334.0
1511	4294.0	4181.0
1512	4230.0	4225.0
1513	4237.0	4177.0
1514	4171.0	4317.0
1515	4227.0	4235.0
1516	4177.0	4289.0
1517	4245.0	4283.0
1518	4216.0	4352.0
1519	4229.0	4256.0
1520	4119.0	4206.0
1521	4157.0	4278.0
1522	4089.0	4159.0
1523	4104.0	4196.0
1524	4184.0	4187.0
1525	4204.0	4114.0
1526	4231.0	4202.0
1527	4191.0	4212.0
1528	4198.0	4204.0
1529	4117.0	4090.0
1530	4153.0	4143.0
1531	4264.0	4132.0
1532	4143.0	4099.0
1533	4155.0	4104.0
1534	4155.0	4050.0
1535	4133.0	4048.0
1536	4077.0	4049.0
1537	4126.0	4186.0
1538	4167.0	4133.0
1539	4102.0	4100.0
1540	4188.0	4066.0
1541	4079.0	4111.0
1542	4176.0	4155.0
1543	4089.0	4090.0
1544	4056.0	4112.0
1545	4047.0	4065.0
1546	4098.0	3992.0
1547	3968.0	4082.0
1548	4055.0	4151.0
1549	4106.0	4071.0
1550	4096.0	4018.0
1551	4066.0	3991.0
1552	3943.0	3970.0
1553	4081.0	3945.0
1554	4081.0	3931.0
1555	4106.0	3923.0
1556	4108.0	4019.0
1557	3963.0	3992.0
1558	3947.0	3946.0
1559	4036.0	4089.0
1560	3973.0	3975.0
1561	4068.0	3926.0
1562	3896.0	3958.0
1563	3905.0	3958.0
1564	3943.0	3951.0
1565	3918.0	3964.0
1566	4026.0	3901.0
1567	3971.0	3825.0
1568	4000.0	3931.0
1569	3880.0	4044.0
1570	3944.0	3947.0
1571	3985.0	4010.0
1572	3956.0	3993.0
1573	3928.0	3990.0
1574	3984.0	3925.0
1575	3865.0	3805.0
1576	3920.0	3906.0
1577	3891.0	3972.0
1578	3842.0	3864.0
1579	3895.0	3983.0
1580	3929.0	3885.0
1581	3949.0	3918.0
1582	3947.0	3908.0
1583	3879.0	3964.0
1584	3824.0	3817.0
1585	3825.0	3848.0
1586	3892.0	3872.0
1587	3910.0	3815.0
1588	3859.0	3887.0
1589	3869.0	3871.0
1590	3784.0	3839.0
1591	3809.0	3784.0
1592	3747.0	3750.0
1593	3816.0	3794.0
1594	3770.0	3736.0
1595	3789.0	3851.0
1596	3741.0	3866.0
1597	3791.0	3904.0
1598	3717.0	3776.0
1599	3719.0	3682.0
1600	3785.0	3670.0
1601	3738.0	3837.0
1602	3789.0	3706.0
1603	3834.0	3738.0
1604	3770.0	3832.0
1605	3743.0	3772.0
1606	3721.0	3669.0
1607	3742.0	3629.0
1608	3741.0	3779.0
1609	3774.0	3696.0
1610	3716.0	3744.0
1611	3810.0	3647.0
1612	3811.0	3711.0
1613	3746.0	3772.0
1614	3681.0	3712.0
1615	3711.0	3640.0
1616	3582.0	3680.0
1617	3603.0	3708.0
1618	3698.0	3693.0
1619	3734.0	3646.0
1620	3750.0	3723.0
1621	3730.0	3753.0
1622	3616.0	3693.0
1623	3632.0	3719.0
1624	3695.0	3666.0
1625	3763.0	3718.0
1626	3640.0	3649.0
1627	3725.0	3669.0
1628	3732.0	3664.0
1629	3799.0	3610.0
1630	3765.0	3680.0
1631	3613.0	3645.0
1632	3643.0	3714.0
1633	3570.0	3509.0
1634	3594.0	3777.0
1635	3597.0	3548.0
1636	3624.0	3589.0
1637	3547.0	3689.0
1638	3500.0	3642.0
1639	3723.0	3702.0
1640	3615.0	3581.0
1641	3668.0	3543.0
1642	3628.0	3607.0
1643	3651.0	3483.0
1644	3642.0	3535.0
1645	3489.0	3592.0
1646	3599.0	3426.0
1647	3540.0	3498.0
1648	3573.0	3604.0
1649	3562.0	3520.0
1650	3605.0	3478.0
1651	3489.0	3511.0
1652	3568.0	3705.0
1653	3622.0	3581.0
1654	3432.0	3564.0
1655	3564.0	3460.0
1656	3569.0	3566.0
1657	3557.0	3610.0
1658	3495.0	3552.0
1659	3501.0	3501.0
1660	3521.0	3521.0
1661	3511.0	3641.0
1662	3535.0	3595.0
1663	3443.0	3480.0
1664	3518.0	3491.0
1665	3497.0	3396.0
1666	3421.0	3498.0
1667	3497.0	3643.0
1668	3562.0	3486.0
1669	3468.0	3473.0
1670	3402.0	3433.0
1671	3552.0	3543.0
1672	3455.0	3513.0
1673	3443.0	3473.0
1674	3490.0	3535.0
1675	3405.0	3520.0
1676	3407.0	3486.0
1677	3495.0	3469.0
1678	3486.0	3345.0
1679	3488.0	3516.0
1680	3437.0	3374.0
1681	3437.0	3446.0
1682	3329.0	3445.0
1683	3361.0	3277.0
1684	3369.0	3465.0
1685	3363.0	3356.0
1686	3261.0	3413.0
1687	3466.0	3340.0
1688	3402.0	3482.0
1689	3365.0	3326.0
1690	3362.0	3333.0
1691	3365.0	3389.0
1692	3423.0	3434.0
1693	3472.0	3320.0
1694	3243.0	3481.0
1695	3254.0	3422.0
1696	3257.0	3463.0
1697	3256.0	3367.0
1698	3380.0	3427.0
1699	3459.0	3321.0
1700	3305.0	3386.0
1701	3285.0	3277.0
1702	3239.0	3415.0
1703	3376.0	3396.0
1704	3265.0	3335.0
1705	3361.0	3349.0
1706	3365.0	3319.0
1707	3284.0	3292.0
1708	3220.0	3386.0
1709	3334.0	3412.0
1710	3209.0	3362.0
1711	3347.0	3329.0
1712	3265.0	3225.0
1713	3200.0	3225.0
1714	3323.0	3385.0
1715	3247.0	3277.0
1716	3285.0	3219.0
1717	3216.0	3291.0
1718	3181.0	3225.0
1719	3269.0	3216.0
1720	3284.0	3194.0
1721	3287.0	3273.0
1722	3288.0	3243.0
1723	3244.0	3169.0
1724	3166.0	3174.0
1725	3136.0	3153.0
1726	3192.0	3246.0
1727	3292.0	3262.0
1728	3145.0	3215.0
1729	3226.0	3132.0
1730	3179.0	3178.0
1731	3191.0	3235.0
1732	3151.0	3183.0
1733	3180.0	3243.0
1734	3234.0	3215.0
1735	3232.0	3207.0
1736	3197.0	3101.0
1737	3095.0	3153.0
1738	3284.0	3086.0
1739	3145.0	3153.0
1740	3260.0	3138.0
1741	3124.0	3246.0
1742	3118.0	3133.0
1743	3152.0	3078.0
1744	3093.0	3115.0
1745	3195.0	3023.0
1746	3134.0	3162.0
1747	3157.0	3137.0
1748	3137.0	3154.0
1749	3160.0	3154.0
1750	3140.0	3028.0
1751	3184.0	3180.0
1752	3150.0	3152.0
1753	3214.0	3115.0
1754	3099.0	3041.0
1755	3028.0	3173.0
1756	3062.0	3004.0
1757	3060.0	3066.0
1758	3122.0	3101.0
1759	3094.0	2995.0
1760	3013.0	3143.0
1761	3014.0	3104.0
1762	3053.0	3080.0
1763	3226.0	2970.0
1764	3085.0	3061.0
1765	3074.0	3178.0
1766	3207.0	3005.0
1767	3027.0	3014.0
1768	3058.0	3161.0
1769	3065.0	3022.0
1770	3068.0	3058.0
1771	3106.0	3111.0
1772	2934.0	3007.0
1773	3086.0	3005.0
1774	3060.0	3117.0
1775	3014.0	3060.0
1776	2976.0	2996.0
1777	3033.0	3024.0
1778	3088.0	3087.0
1779	2920.0	3048.0
1780	2980.0	3075.0
1781	3004.0	2981.0
1782	3023.0	2997.0
1783	2936.0	2985.0
1784	3001.0	2906.0
1785	2878.0	2933.0
1786	3000.0	3063.0
1787	2984.0	2932.0
1788	2954.0	2985.0
1789	2947.0	2991.0
1790	2916.0	2900.0
1791	2915.0	2995.0
1792	2905.0	2921.0
1793	3007.0	2951.0
1794	2981.0	2968.0
1795	2902.0	2949.0
1796	2861.0	2965.0
1797	2919.0	2962.0
1798	2872.0	2847.0
1799	2926.0	2923.0
1800	2890.0	2811.0
1801	2891.0	3012.0
1802	2995.0	2836.0
1803	2839.0	2843.0
1804	2877.0	2967.0
1805	2883.0	2865.0
1806	2978.0	2866.0
1807	2896.0	2867.0
1808	2923.0	2897.0
1809	2897.0	2855.0
1810	2826.0	2835.0
1811	2918.0	2906.0
1812	2962.0	2824.0
1813	2866.0	2764.0
1814	2792.0	2864.0
1815	2866.0	2918.0
1816	2839.0	2876.0
1817	2878.0	2793.0
1818	2850.0	2862.0
1819	2906.0	2849.0
1820	2846.0	2866.0
1821	2829.0	2913.0
1822	2810.0	2820.0
1823	2897.0	2769.0
1824	2842.0	2837.0
1825	2849.0	2782.0
1826	2853.0	2834.0
1827	2840.0	2838.0
1828	2912.0	2803.0
1829	2819.0	2831.0
1830	2838.0	2848.0
1831	2921.0	2920.0
1832	2671.0	2830.0
1833	2799.0	2794.0
1834	2740.0	2798.0
1835	2850.0	2761.0
1836	2830.0	2773.0
1837	2701.0	2851.0
1838	2759.0	2747.0
1839	2785.0	2762.0
1840	2875.0	2750.0
1841	2693.0	2776.0
1842	2692.0	2803.0
1843	2843.0	2816.0
1844	2753.0	2719.0
1845	2847.0	2781.0
1846	2757.0	2755.0
1847	2720.0	2733.0
1848	2796.0	2810.0
1849	2785.0	2726.0
1850	2768.0	2712.0
1851	2788.0	2683.0
1852	2834.0	2786.0
1853	2794.0	2701.0
1854	2745.0	2816.0
1855	2691.0	2729.0
1856	2849.0	2763.0
1857	2662.0	2763.0
1858	2717.0	2835.0
1859	2661.0	2719.0
1860	2841.0	2689.0
1861	2766.0	2668.0
1862	2745.0	2636.0
1863	2695.0	2650.0
1864	2637.0	2642.0
1865	2597.0	2731.0
1866	2659.0	2708.0
1867	2598.0	2729.0
1868	2765.0	2636.0
1869	2626.0	2702.0
1870	2649.0	2623.0
1871	2711.0	2698.0
1872	2769.0	2641.0
1873	2740.0	2658.0
1874	2713.0	2593.0
1875	2707.0	2668.0
1876	2681.0	2773.0
1877	2739.0	2565.0
1878	2720.0	2695.0
1879	2662.0	2671.0
1880	2617.0	2617.0
1881	2719.0	2671.0
1882	2658.0	2624.0
1883	2677.0	2686.0
1884	2556.0	2619.0
1885	2678.0	2599.0
1886	2661.0	2577.0
1887	2692.0	2598.0
1888	2684.0	2683.0
1889	2605.0	2589.0
1890	2565.0	2606.0
1891	2654.0	2621.0
1892	2558.0	2582.0
1893	2616.0	2558.0
1894	2584.0	2621.0
1895	2623.0	2497.0
1896	2651.0	2549.0
1897	2601.0	2589.0
1898	2561.0	2647.0
1899	2636.0	2547.0
1900	2625.0	2524.0
1901	2571.0	2590.0
1902	2526.0	2634.0
1903	2640.0	2557.0
1904	2533.0	2520.0
1905	2576.0	2424.0
1906	2614.0	2605.0
1907	2505.0	2593.0
1908	2500.0	2524.0
1909	2465.0	2538.0
1910	2558.0	2611.0
1911	2553.0	2562.0
1912	2576.0	2600.0
1913	2501.0	2509.0
1914	2486.0	2500.0
1915	2433.0	2626.0
1916	2550.0	2551.0
1917	2565.0	2456.0
1918	2528.0	2472.0
1919	2558.0	2529.0
1920	2514.0	2533.0
1921	2559.0	2463.0
1922	2530.0	2581.0
1923	2532.0	2559.0
1924	2567.0	2504.0
1925	2419.0	2468.0
1926	2534.0	2470.0
1927	2536.0	2464.0
1928	2506.0	2512.0
1929	2491.0	2485.0
1930	2407.0	2475.0
1931	2478.0	2505.0
1932	2436.0	2420.0
1933	2608.0	2504.0
1934	2411.0	2536.0
1935	2526.0	2471.0
1936	2518.0	2406.0
1937	2444.0	2528.0
1938	2451.0	2445.0
1939	2456.0	2463.0
1940	2486.0	2496.0
1941	2487.0	2457.0
1942	2438.0	2498.0
1943	2416.0	2532.0
1944	2375.0	2425.0
1945	2468.0	2491.0
1946	2516.0	2498.0
1947	2471.0	2442.0
1948	2411.0	2382.0
1949	2408.0	2550.0
1950	2470.0	2401.0
1951	2421.0	2343.0
1952	2382.0	2466.0
1953	2360.0	2529.0
1954	2329.0	2313.0
1955	2410.0	2364.0
1956	2418.0	2391.0
1957	2381.0	2447.0
1958	2378.0	2306.0
1959	2406.0	2386.0
1960	2412.0	2400.0
1961	2375.0	2368.0
1962	2441.0	2375.0
1963	2436.0	2378.0
1964	2296.0	2381.0
1965	2370.0	2413.0
1966	2398.0	2403.0
1967	2430.0	2398.0
1968	2327.0	2391.0
1969	2348.0	2406.0
1970	2397.0	2376.0
1971	2367.0	2328.0
1972	2384.0	2393.0
1973	2410.0	2348.0
1974	2453.0	2355.0
1975	2381.0	2312.0
1976	2395.0	2321.0
1977	2371.0	2355.0
1978	2276.0	2299.0
1979	2373.0	2363.0
1980	2295.0	2309.0
1981	2330.0	2246.0
1982	2262.0	2356.0
1983	2313.0	2213.0
1984	2298.0	2340.0
1985	2271.0	2350.0
1986	2384.0	2265.0
1987	2263.0	2431.0
1988	2307.0	2385.0
1989	2264.0	2358.0
1990	2314.0	2261.0
1991	2275.0	2303.0
1992	2233.0	2339.0
1993	2304.0	2370.0
1994	2310.0	2300.0
1995	2306.0	2330.0
1996	2382.0	2390.0
1997	2214.0	2308.0
1998	2317.0	2230.0
1999	2265.0	2251.0
2000	2262.0	2275.0
2001	2254.0	2312.0
2002	2235.0	2278.0
2003	2247.0	2193.0
2004	2286.0	2325.0
2005	2231.0	2177.0
2006	2242.0	2189.0
2007	2305.0	2280.0
2008	2268.0	2314.0
2009	2292.0	2219.0
2010	2271.0	2318.0
2011	2284.0	2199.0
2012	2175.0	2300.0
2013	2286.0	2349.0
2014	2231.0	2288.0
2015	2208.0	2374.0
2016	2200.0	2275.0
2017	2273.0	2297.0
2018	2197.0	2176.0
2019	2240.0	2349.0
2020	2158.0	2318.0
2021	2248.0	2190.0
2022	2221.0	2228.0
2023	2169.0	2240.0
2024	2180.0	2247.0
2025	2194.0	2106.0
2026	2227.0	2215.0
2027	2282.0	2191.0
2028	2154.0	2142.0
2029	2228.0	2149.0
2030	2182.0	2275.0
2031	2267.0	2222.0
2032	2165.0	2198.0
2033	2178.0	2225.0
2034	2218.0	2197.0
2035	2166.0	2164.0
2036	2262.0	2183.0
2037	2193.0	2175.0
2038	2220.0	2234.0
2039	2151.0	2151.0
2040	2130.0	2212.0
2041	2263.0	2124.0
2042	2207.0	2234.0
2043	2198.0	2146.0
2044	2100.0	2163.0
2045	2062.0	2206.0
2046	2216.0	2208.0
2047	2145.0	2173.0
2048	2183.0	2128.0
2049	2198.0	2131.0
2050	2302.0	2144.0
2051	2123.0	2060.0
2052	2051.0	2175.0
2053	2120.0	2134.0
2054	2060.0	2145.0
2055	2041.0	2135.0
2056	2133.0	2155.0
2057	2105.0	2096.0
2058	2056.0	2138.0
2059	2096.0	2165.0
2060	2089.0	2193.0
2061	2118.0	2110.0
2062	2117.0	2175.0
2063	2144.0	2081.0
2064	2202.0	2106.0
2065	2015.0	2124.0
2066	2088.0	2115.0
2067	2091.0	2141.0
2068	1998.0	2127.0
2069	2107.0	2048.0
2070	2172.0	2110.0
2071	2058.0	2125.0
2072	2121.0	2127.0
2073	2081.0	2135.0
2074	2099.0	2121.0
2075	2060.0	2102.0
2076	2026.0	2070.0
2077	2172.0	2149.0
2078	2112.0	2090.0
2079	2047.0	2130.0
2080	2024.0	2059.0
2081	1988.0	2031.0
2082	2078.0	2067.0
2083	2101.0	2069.0
2084	2051.0	2090.0
2085	2013.0	2080.0
2086	2046.0	2107.0
2087	2031.0	2078.0
2088	2076.0	2028.0
2089	2104.0	2098.0
2090	2075.0	2039.0
2091	2098.0	1941.0
2092	1978.0	2063.0
2093	2051.0	2106.0
2094	2114.0	1962.0
2095	2032.0	2084.0
2096	2038.0	2122.0
2097	1989.0	2075.0
2098	1976.0	2029.0
2099	2045.0	1996.0
2100	1984.0	2016.0
2101	1994.0	2059.0
2102	2018.0	2095.0
2103	2076.0	2050.0
2104	2000.0	1929.0
2105	2042.0	1995.0
2106	2048.0	2042.0
2107	2050.0	2010.0
2108	1955.0	1968.0
2109	2024.0	2066.0
2110	2035.0	2049.0
2111	2022.0	2003.0
2112	1964.0	2012.0
2113	2025.0	2064.0
2114	1950.0	1910.0
2115	1990.0	1877.0
2116	1966.0	2013.0
2117	1997.0	1997.0
2118	1966.0	1995.0
2119	1963.0	1953.0
2120	1990.0	2051.0
2121	1918.0	1952.0
2122	1965.0	1957.0
2123	1924.0	1956.0
2124	1959.0	1981.0
2125	1942.0	1957.0
2126	1884.0	1991.0
2127	1992.0	1933.0
2128	2009.0	1927.0
2129	1900.0	1905.0
2130	2039.0	1995.0
2131	1972.0	1959.0
2132	1978.0	1857.0
2133	1978.0	1936.0
2134	1847.0	1845.0
2135	1927.0	1846.0
2136	2012.0	1866.0
2137	1880.0	1896.0
2138	1924.0	1968.0
2139	1898.0	1827.0
2140	1970.0	1912.0
2141	1868.0	1888.0
2142	1933.0	1909.0
2143	1954.0	1846.0
2144	1983.0	1904.0
2145	1917.0	1923.0
2146	1835.0	1880.0
2147	1907.0	1951.0
2148	1916.0	1950.0
2149	1926.0	1852.0
2150	1908.0	1914.0
2151	1833.0	1957.0
2152	1898.0	1782.0
2153	1897.0	1855.0
2154	1826.0	1900.0
2155	1904.0	1846.0
2156	1889.0	1840.0
2157	1879.0	1853.0
2158	1810.0	1858.0
2159	1883.0	1926.0
2160	1905.0	1866.0
2161	1852.0	1850.0
2162	1829.0	1838.0
2163	1970.0	1873.0
2164	1814.0	1904.0
2165	1923.0	1859.0
2166	1874.0	1840.0
2167	1850.0	1846.0
2168	1979.0	1877.0
2169	1898.0	1844.0
2170	1896.0	1799.0
2171	1778.0	1890.0
2172	1823.0	1907.0
2173	1753.0	1817.0
2174	1814.0	1802.0
2175	1867.0	1807.0
2176	1785.0	1841.0
2177	1912.0	1834.0
2178	1876.0	1758.0
2179	1909.0	1792.0
2180	1780.0	1801.0
2181	1835.0	1926.0
2182	1810.0	1867.0
2183	1798.0	1842.0
2184	1883.0	1828.0
2185	1818.0	1824.0
2186	1814.0	1893.0
2187	1805.0	1788.0
2188	1788.0	1864.0
2189	1835.0	1867.0
2190	1839.0	1767.0
2191	1715.0	1726.0
2192	1819.0	1770.0
2193	1813.0	1788.0
2194	1834.0	1830.0
2195	1872.0	1905.0
2196	1777.0	1804.0
2197	1829.0	1792.0
2198	1793.0	1781.0
2199	1806.0	1785.0
2200	1898.0	1767.0
2201	1789.0	1805.0
2202	1845.0	1705.0
2203	1745.0	1706.0
2204	1779.0	1770.0
2205	1823.0	1792.0
2206	1811.0	1686.0
2207	1810.0	1771.0
2208	1732.0	1802.0
2209	1831.0	1779.0
2210	1766.0	1771.0
2211	1735.0	1836.0
2212	1752.0	1813.0
2213	1719.0	1806.0
2214	1817.0	1799.0
2215	1803.0	1745.0
2216	1809.0	1718.0
2217	1799.0	1825.0
2218	1735.0	1793.0
2219	1778.0	1745.0
2220	1742.0	1682.0
2221	1747.0	1738.0
2222	1777.0	1706.0
2223	1738.0	1726.0
2224	1756.0	1681.0
2225	1744.0	1762.0
2226	1703.0	1816.0
2227	1746.0	1682.0
2228	1714.0	1735.0
2229	1740.0	1675.0
2230	1770.0	1734.0
2231	1720.0	1769.0
2232	1731.0	1712.0
2233	1743.0	1649.0
2234	1745.0	1656.0
2235	1677.0	1714.0
2236	1763.0	1678.0
2237	1733.0	1720.0
2238	1666.0	1644.0
2239	1744.0	1670.0
2240	1752.0	1663.0
2241	1702.0	1659.0
2242	1718.0	1634.0
2243	1660.0	1640.0
2244	1666.0	1656.0
2245	1730.0	1691.0
2246	1693.0	1694.0
2247	1618.0	1721.0
2248	1754.0	1692.0
2249	1675.0	1723.0
2250	1705.0	1653.0
2251	1741.0	1663.0
2252	1692.0	1656.0
2253	1636.0	1654.0
2254	1676.0	1630.0
2255	1756.0	1643.0
2256	1674.0	1631.0
2257	1695.0	1667.0
2258	1661.0	1681.0
2259	1680.0	1701.0
2260	1762.0	1670.0
2261	1673.0	1621.0
2262	1676.0	1659.0
2263	1650.0	1616.0
2264	1638.0	1716.0
2265	1691.0	1619.0
2266	1590.0	1658.0
2267	1747.0	1601.0
2268	1680.0	1589.0
2269	1620.0	1681.0
2270	1631.0	1635.0
2271	1613.0	1621.0
2272	1620.0	1687.0
2273	1700.0	1662.0
2274	1615.0	1657.0
2275	1634.0	1641.0
2276	1629.0	1620.0
2277	1647.0	1644.0
2278	1608.0	1635.0
2279	1612.0	1621.0
2280	1626.0	1729.0
2281	1648.0	1656.0
2282	1648.0	1608.0
2283	1633.0	1705.0
2284	1656.0	1592.0
